,filepath,emo,emo_intensity,statement,actor,emo_1,emo_2,emo_3,emo_4,emo_5,emo_6
347,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_08/03-01-07-01-02-02-08.wav,2,0.0,13,8,0,1,0,0,0,0
348,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-01-08.wav,2,1.0,12,8,0,1,0,0,0,0
349,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-01-02-08.wav,2,1.0,12,8,0,1,0,0,0,0
350,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-01-08.wav,2,1.0,13,8,0,1,0,0,0,0
351,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_08/03-01-07-02-02-02-08.wav,2,1.0,13,8,0,1,0,0,0,0
352,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-01-01-09.wav,1,0.0,12,9,1,0,0,0,0,0
353,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-01-02-09.wav,1,0.0,12,9,1,0,0,0,0,0
354,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-02-01-09.wav,1,0.0,13,9,1,0,0,0,0,0
355,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-01-01-02-02-09.wav,1,0.0,13,9,1,0,0,0,0,0
356,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-01-01-09.wav,3,0.0,12,9,0,0,1,0,0,0
357,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-01-02-09.wav,3,0.0,12,9,0,0,1,0,0,0
358,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-02-01-09.wav,3,0.0,13,9,0,0,1,0,0,0
359,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-03-01-02-02-09.wav,3,0.0,13,9,0,0,1,0,0,0
360,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-01-01-09.wav,3,1.0,12,9,0,0,1,0,0,0
361,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-01-02-09.wav,3,1.0,12,9,0,0,1,0,0,0
362,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-02-01-09.wav,3,1.0,13,9,0,0,1,0,0,0
363,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-03-02-02-02-09.wav,3,1.0,13,9,0,0,1,0,0,0
364,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-01-09.wav,4,0.0,12,9,0,0,0,1,0,0
365,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-01-02-09.wav,4,0.0,12,9,0,0,0,1,0,0
366,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-02-01-09.wav,4,0.0,13,9,0,0,0,1,0,0
367,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-04-01-02-02-09.wav,4,0.0,13,9,0,0,0,1,0,0
368,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-01-01-09.wav,4,1.0,12,9,0,0,0,1,0,0
369,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-01-02-09.wav,4,1.0,12,9,0,0,0,1,0,0
370,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-02-01-09.wav,4,1.0,13,9,0,0,0,1,0,0
371,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-04-02-02-02-09.wav,4,1.0,13,9,0,0,0,1,0,0
372,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-01-01-09.wav,5,0.0,12,9,0,0,0,0,1,0
373,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-01-02-09.wav,5,0.0,12,9,0,0,0,0,1,0
374,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-02-01-09.wav,5,0.0,13,9,0,0,0,0,1,0
375,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-05-01-02-02-09.wav,5,0.0,13,9,0,0,0,0,1,0
376,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-01-01-09.wav,5,1.0,12,9,0,0,0,0,1,0
377,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-01-02-09.wav,5,1.0,12,9,0,0,0,0,1,0
378,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-02-01-09.wav,5,1.0,13,9,0,0,0,0,1,0
379,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-05-02-02-02-09.wav,5,1.0,13,9,0,0,0,0,1,0
380,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-01-01-09.wav,6,0.0,12,9,0,0,0,0,0,1
381,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-01-02-09.wav,6,0.0,12,9,0,0,0,0,0,1
382,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-02-01-09.wav,6,0.0,13,9,0,0,0,0,0,1
383,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-06-01-02-02-09.wav,6,0.0,13,9,0,0,0,0,0,1
384,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-01-01-09.wav,6,1.0,12,9,0,0,0,0,0,1
385,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-01-02-09.wav,6,1.0,12,9,0,0,0,0,0,1
386,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-02-01-09.wav,6,1.0,13,9,0,0,0,0,0,1
387,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-06-02-02-02-09.wav,6,1.0,13,9,0,0,0,0,0,1
388,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-01-01-09.wav,2,0.0,12,9,0,1,0,0,0,0
389,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-01-02-09.wav,2,0.0,12,9,0,1,0,0,0,0
390,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-02-01-09.wav,2,0.0,13,9,0,1,0,0,0,0
391,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-07-01-02-02-09.wav,2,0.0,13,9,0,1,0,0,0,0
392,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-07-02-01-01-09.wav,2,1.0,12,9,0,1,0,0,0,0
393,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-07-02-01-02-09.wav,2,1.0,12,9,0,1,0,0,0,0
394,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-07-02-02-01-09.wav,2,1.0,13,9,0,1,0,0,0,0
395,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_09/03-01-07-02-02-02-09.wav,2,1.0,13,9,0,1,0,0,0,0
396,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-01-01-01-01-10.wav,1,0.0,12,10,1,0,0,0,0,0
397,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-01-01-01-02-10.wav,1,0.0,12,10,1,0,0,0,0,0
398,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-01-01-02-01-10.wav,1,0.0,13,10,1,0,0,0,0,0
399,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-01-01-02-02-10.wav,1,0.0,13,10,1,0,0,0,0,0
400,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-01-01-10.wav,3,0.0,12,10,0,0,1,0,0,0
401,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-01-02-10.wav,3,0.0,12,10,0,0,1,0,0,0
402,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-02-01-10.wav,3,0.0,13,10,0,0,1,0,0,0
403,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-03-01-02-02-10.wav,3,0.0,13,10,0,0,1,0,0,0
404,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-03-02-01-01-10.wav,3,1.0,12,10,0,0,1,0,0,0
405,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-03-02-01-02-10.wav,3,1.0,12,10,0,0,1,0,0,0
406,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-03-02-02-01-10.wav,3,1.0,13,10,0,0,1,0,0,0
407,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-03-02-02-02-10.wav,3,1.0,13,10,0,0,1,0,0,0
408,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-04-01-01-01-10.wav,4,0.0,12,10,0,0,0,1,0,0
409,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-04-01-01-02-10.wav,4,0.0,12,10,0,0,0,1,0,0
410,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-04-01-02-01-10.wav,4,0.0,13,10,0,0,0,1,0,0
411,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-04-01-02-02-10.wav,4,0.0,13,10,0,0,0,1,0,0
412,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-04-02-01-01-10.wav,4,1.0,12,10,0,0,0,1,0,0
413,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-04-02-01-02-10.wav,4,1.0,12,10,0,0,0,1,0,0
414,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-04-02-02-01-10.wav,4,1.0,13,10,0,0,0,1,0,0
415,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-04-02-02-02-10.wav,4,1.0,13,10,0,0,0,1,0,0
416,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-05-01-01-01-10.wav,5,0.0,12,10,0,0,0,0,1,0
417,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-05-01-01-02-10.wav,5,0.0,12,10,0,0,0,0,1,0
418,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-05-01-02-01-10.wav,5,0.0,13,10,0,0,0,0,1,0
419,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-05-01-02-02-10.wav,5,0.0,13,10,0,0,0,0,1,0
420,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-05-02-01-01-10.wav,5,1.0,12,10,0,0,0,0,1,0
421,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-05-02-01-02-10.wav,5,1.0,12,10,0,0,0,0,1,0
422,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-05-02-02-01-10.wav,5,1.0,13,10,0,0,0,0,1,0
423,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-05-02-02-02-10.wav,5,1.0,13,10,0,0,0,0,1,0
424,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-06-01-01-01-10.wav,6,0.0,12,10,0,0,0,0,0,1
425,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-06-01-01-02-10.wav,6,0.0,12,10,0,0,0,0,0,1
426,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-06-01-02-01-10.wav,6,0.0,13,10,0,0,0,0,0,1
427,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-06-01-02-02-10.wav,6,0.0,13,10,0,0,0,0,0,1
428,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-01-01-10.wav,6,1.0,12,10,0,0,0,0,0,1
429,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-01-02-10.wav,6,1.0,12,10,0,0,0,0,0,1
430,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-02-01-10.wav,6,1.0,13,10,0,0,0,0,0,1
431,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-06-02-02-02-10.wav,6,1.0,13,10,0,0,0,0,0,1
432,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-01-01-10.wav,2,0.0,12,10,0,1,0,0,0,0
433,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-01-02-10.wav,2,0.0,12,10,0,1,0,0,0,0
434,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-02-01-10.wav,2,0.0,13,10,0,1,0,0,0,0
435,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-07-01-02-02-10.wav,2,0.0,13,10,0,1,0,0,0,0
436,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-01-01-10.wav,2,1.0,12,10,0,1,0,0,0,0
437,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-01-02-10.wav,2,1.0,12,10,0,1,0,0,0,0
438,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-02-01-10.wav,2,1.0,13,10,0,1,0,0,0,0
439,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_10/03-01-07-02-02-02-10.wav,2,1.0,13,10,0,1,0,0,0,0
440,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-01-01-11.wav,1,0.0,12,11,1,0,0,0,0,0
441,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-01-02-11.wav,1,0.0,12,11,1,0,0,0,0,0
442,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-01-11.wav,1,0.0,13,11,1,0,0,0,0,0
443,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-01-01-02-02-11.wav,1,0.0,13,11,1,0,0,0,0,0
444,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-01-01-11.wav,3,0.0,12,11,0,0,1,0,0,0
445,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-01-02-11.wav,3,0.0,12,11,0,0,1,0,0,0
446,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-02-01-11.wav,3,0.0,13,11,0,0,1,0,0,0
447,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-03-01-02-02-11.wav,3,0.0,13,11,0,0,1,0,0,0
448,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-01-11.wav,3,1.0,12,11,0,0,1,0,0,0
449,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-01-02-11.wav,3,1.0,12,11,0,0,1,0,0,0
450,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-01-11.wav,3,1.0,13,11,0,0,1,0,0,0
451,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-03-02-02-02-11.wav,3,1.0,13,11,0,0,1,0,0,0
452,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-01-01-11.wav,4,0.0,12,11,0,0,0,1,0,0
453,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-01-02-11.wav,4,0.0,12,11,0,0,0,1,0,0
454,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-01-11.wav,4,0.0,13,11,0,0,0,1,0,0
455,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-04-01-02-02-11.wav,4,0.0,13,11,0,0,0,1,0,0
456,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-01-01-11.wav,4,1.0,12,11,0,0,0,1,0,0
457,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-01-02-11.wav,4,1.0,12,11,0,0,0,1,0,0
458,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-02-01-11.wav,4,1.0,13,11,0,0,0,1,0,0
459,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-04-02-02-02-11.wav,4,1.0,13,11,0,0,0,1,0,0
460,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-01-11.wav,5,0.0,12,11,0,0,0,0,1,0
461,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-01-02-11.wav,5,0.0,12,11,0,0,0,0,1,0
462,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-02-01-11.wav,5,0.0,13,11,0,0,0,0,1,0
463,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-05-01-02-02-11.wav,5,0.0,13,11,0,0,0,0,1,0
464,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-01-01-11.wav,5,1.0,12,11,0,0,0,0,1,0
465,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-01-02-11.wav,5,1.0,12,11,0,0,0,0,1,0
466,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-01-11.wav,5,1.0,13,11,0,0,0,0,1,0
467,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-05-02-02-02-11.wav,5,1.0,13,11,0,0,0,0,1,0
468,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-01-11.wav,6,0.0,12,11,0,0,0,0,0,1
469,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-01-02-11.wav,6,0.0,12,11,0,0,0,0,0,1
470,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-02-01-11.wav,6,0.0,13,11,0,0,0,0,0,1
471,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-06-01-02-02-11.wav,6,0.0,13,11,0,0,0,0,0,1
472,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-01-01-11.wav,6,1.0,12,11,0,0,0,0,0,1
473,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-01-02-11.wav,6,1.0,12,11,0,0,0,0,0,1
474,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-01-11.wav,6,1.0,13,11,0,0,0,0,0,1
475,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-06-02-02-02-11.wav,6,1.0,13,11,0,0,0,0,0,1
476,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-01-01-11.wav,2,0.0,12,11,0,1,0,0,0,0
477,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-01-02-11.wav,2,0.0,12,11,0,1,0,0,0,0
478,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-01-11.wav,2,0.0,13,11,0,1,0,0,0,0
479,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-07-01-02-02-11.wav,2,0.0,13,11,0,1,0,0,0,0
480,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-01-11.wav,2,1.0,12,11,0,1,0,0,0,0
481,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-01-02-11.wav,2,1.0,12,11,0,1,0,0,0,0
482,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-02-01-11.wav,2,1.0,13,11,0,1,0,0,0,0
483,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_11/03-01-07-02-02-02-11.wav,2,1.0,13,11,0,1,0,0,0,0
484,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-01-12.wav,1,0.0,12,12,1,0,0,0,0,0
485,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-01-02-12.wav,1,0.0,12,12,1,0,0,0,0,0
486,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-01-12.wav,1,0.0,13,12,1,0,0,0,0,0
487,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-02-12.wav,1,0.0,13,12,1,0,0,0,0,0
488,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-01-12.wav,3,0.0,12,12,0,0,1,0,0,0
489,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-02-12.wav,3,0.0,12,12,0,0,1,0,0,0
490,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-01-12.wav,3,0.0,13,12,0,0,1,0,0,0
491,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-02-02-12.wav,3,0.0,13,12,0,0,1,0,0,0
492,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-01-12.wav,3,1.0,12,12,0,0,1,0,0,0
493,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-01-02-12.wav,3,1.0,12,12,0,0,1,0,0,0
494,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-01-12.wav,3,1.0,13,12,0,0,1,0,0,0
495,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-02-12.wav,3,1.0,13,12,0,0,1,0,0,0
496,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-01-12.wav,4,0.0,12,12,0,0,0,1,0,0
497,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-02-12.wav,4,0.0,12,12,0,0,0,1,0,0
498,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-02-01-12.wav,4,0.0,13,12,0,0,0,1,0,0
499,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-02-02-12.wav,4,0.0,13,12,0,0,0,1,0,0
500,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-01-12.wav,4,1.0,12,12,0,0,0,1,0,0
501,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-02-12.wav,4,1.0,12,12,0,0,0,1,0,0
502,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-01-12.wav,4,1.0,13,12,0,0,0,1,0,0
503,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-02-12.wav,4,1.0,13,12,0,0,0,1,0,0
504,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-01-12.wav,5,0.0,12,12,0,0,0,0,1,0
505,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-01-02-12.wav,5,0.0,12,12,0,0,0,0,1,0
506,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-01-12.wav,5,0.0,13,12,0,0,0,0,1,0
507,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-02-12.wav,5,0.0,13,12,0,0,0,0,1,0
508,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-01-12.wav,5,1.0,12,12,0,0,0,0,1,0
509,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-02-12.wav,5,1.0,12,12,0,0,0,0,1,0
510,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-01-12.wav,5,1.0,13,12,0,0,0,0,1,0
511,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-02-02-12.wav,5,1.0,13,12,0,0,0,0,1,0
512,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-01-12.wav,6,0.0,12,12,0,0,0,0,0,1
513,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-01-02-12.wav,6,0.0,12,12,0,0,0,0,0,1
514,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-01-12.wav,6,0.0,13,12,0,0,0,0,0,1
515,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-02-12.wav,6,0.0,13,12,0,0,0,0,0,1
516,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-01-12.wav,6,1.0,12,12,0,0,0,0,0,1
517,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-02-12.wav,6,1.0,12,12,0,0,0,0,0,1
518,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-01-12.wav,6,1.0,13,12,0,0,0,0,0,1
519,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-02-02-12.wav,6,1.0,13,12,0,0,0,0,0,1
520,../data/listenr-ml/RAVDESS-Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-01-12.wav,2,0.0,12,12,0,1,0,0,0,0
